timestamp,description,temp,feels_like,humidity,temp_min,temp_max,wind_speed_mph,wind_deg,wind_compass,wind_desc,cloud_cover,sunrise,sunset,rain_1h,uv_index,us_aqi,us_aqi_desc
2025-06-10 02:26 PM,Scattered clouds,83.64,83.91,46,81.23,85.91,20.62,330,NNW,Fresh breeze,40,5:42 AM,8:33 PM,0.0,9.2,5,Good
2025-06-10 03:14 PM,Scattered clouds,84.29,84.47,45,81.55,86.52,23.17,260,W,Fresh breeze,40,5:42 AM,8:33 PM,0.0,9.2,6,Good
2025-06-10 04:20 PM,Broken clouds,85.06,85.17,44,82.22,87.82,20.62,270,W,Fresh breeze,75,5:42 AM,8:33 PM,0.0,9.2,7,Good
2025-06-10 05:18 PM,Broken clouds,85.1,85.23,44,82.08,87.26,23.17,280,W,Fresh breeze,75,5:42 AM,8:33 PM,0.0,9.2,8,Good
2025-06-10 06:17 PM,Broken clouds,82.02,83.43,54,78.62,84.22,33.49,180,S,Near gale,75,5:42 AM,8:33 PM,0.0,9.2,10,Good
2025-06-10 07:17 PM,Broken clouds,79,79,64,76.78,80.24,30.87,170,S,Strong breeze,75,5:42 AM,8:33 PM,0.0,9.2,11,Good
2025-06-10 09:37 PM,Broken clouds,74.43,75.04,74,71.62,76.32,20.62,190,S,Fresh breeze,75,5:42 AM,8:33 PM,0.0,8.4,12,Good
2025-06-10 11:16 PM,Light rain,71.17,71.74,80,67.14,74.5,18.01,330,NNW,Moderate breeze,75,5:42 AM,8:33 PM,0.59,8.4,13,Good
2025-06-11 12:27 AM,Overcast clouds,68.09,68.59,85,65.52,72,28.32,330,NNW,Strong breeze,100,5:42 AM,8:33 PM,0.0,8.4,14,Good
2025-06-11 01:19 AM,Overcast clouds,66.92,67.41,87,64.94,69.91,0.0,0,N,Calm,100,5:42 AM,8:33 PM,0.0,8.4,15,Good
2025-06-11 02:28 AM,Mist,65.79,66.2,88,63.25,68.67,0.0,0,N,Calm,0,5:42 AM,8:33 PM,0.0,9.02,15,Good
2025-06-11 03:18 AM,Fog,64.98,65.35,89,62.42,67.23,10.31,360,N,Gentle breeze,40,5:42 AM,8:33 PM,0.0,9.02,15,Good
2025-06-11 04:26 AM,Mist,64.2,64.51,89,61.68,66.65,2.26,299,WNW,Light air,100,5:42 AM,8:33 PM,0.0,9.02,16,Good
2025-06-11 05:20 AM,Mist,63.86,64.13,89,61.21,66.58,12.86,350,N,Gentle breeze,40,5:42 AM,8:33 PM,0.0,9.02,16,Good
2025-06-11 06:20 AM,Mist,63.01,63.19,89,60.1,65.28,7.7,360,N,Light breeze,20,5:42 AM,8:33 PM,0.0,9.02,16,Good
2025-06-11 07:16 AM,Mist,64.4,64.78,90,61.68,67.28,0.0,0,N,Calm,0,5:42 AM,8:33 PM,0.0,9.02,17,Good
2025-06-11 08:39 AM,Clear sky,71.37,72.16,84,68.09,74.57,10.31,10,N,Gentle breeze,0,5:42 AM,8:33 PM,0.0,9.02,21,Good
2025-06-11 09:32 AM,Clear sky,74.14,74.64,72,70.83,78.01,15.46,360,N,Moderate breeze,0,5:42 AM,8:33 PM,0.0,9.02,20,Good
2025-06-11 10:17 AM,Clear sky,77.07,77.4,62,74.21,79.84,18.01,340,NNW,Moderate breeze,0,5:42 AM,8:33 PM,0.0,9.02,20,Good
2025-06-11 11:21 AM,Few clouds,79.41,79.41,56,76.53,82.08,20.62,350,N,Fresh breeze,20,5:42 AM,8:33 PM,0.0,9.02,25,Good
2025-06-11 12:25 PM,Few clouds,81.3,82.17,51,78.53,83.28,20.62,30,NNE,Fresh breeze,20,5:42 AM,8:33 PM,0.0,9.02,27,Good
2025-06-11 01:17 PM,Few clouds,83.08,83.82,49,79.79,85.24,18.01,280,W,Moderate breeze,20,5:42 AM,8:33 PM,0.0,9.02,24,Good
2025-06-11 02:27 PM,Scattered clouds,83.37,84.16,49,80.92,85.82,12.86,0,N,Gentle breeze,40,5:42 AM,8:33 PM,0.0,9.02,22,Good
2025-06-11 03:14 PM,Scattered clouds,84.67,85.55,48,81.55,87.22,12.86,330,NNW,Gentle breeze,40,5:42 AM,8:33 PM,0.0,9.02,21,Good
2025-06-11 04:19 PM,Clear sky,85.15,86.43,49,82.08,87.66,18.01,280,W,Moderate breeze,0,5:42 AM,8:33 PM,0.0,9.02,21,Good
2025-06-11 05:18 PM,Clear sky,84.81,85.96,49,82.08,87.26,18.01,270,W,Moderate breeze,0,5:42 AM,8:33 PM,0.0,9.02,21,Good
2025-06-11 06:17 PM,Scattered clouds,84.58,85.66,49,81.48,86.95,30.87,170,S,Strong breeze,40,5:42 AM,8:33 PM,0.0,9.02,22,Good
2025-06-11 07:19 PM,Few clouds,82.78,84.36,54,80.22,84.94,18.01,190,S,Moderate breeze,20,5:42 AM,8:33 PM,0.0,9.02,24,Good
2025-06-11 09:27 PM,Clear sky,74.82,75.38,72,72.07,77.4,0.0,0,N,Calm,0,5:42 AM,8:33 PM,0.0,8.63,28,Good
2025-06-11 11:15 PM,Few clouds,71.46,72.1,81,68.22,73.99,12.86,180,S,Gentle breeze,20,5:42 AM,8:33 PM,0.0,8.63,32,Good
2025-06-12 12:25 AM,Few clouds,70.25,70.83,82,67.06,73.15,12.86,190,S,Gentle breeze,20,5:42 AM,8:34 PM,0.0,8.63,31,Good
2025-06-12 01:18 AM,Clear sky,68.41,68.99,86,66.07,71.62,0.0,0,N,Calm,0,5:42 AM,8:34 PM,0.0,8.63,28,Good
2025-06-12 02:28 AM,Few clouds,68.23,68.79,86,65.07,70.84,12.86,210,SSW,Gentle breeze,20,5:42 AM,8:34 PM,0.0,9.02,26,Good
2025-06-12 03:18 AM,Clear sky,66.92,67.59,91,64.09,70.16,0.0,0,N,Calm,0,5:42 AM,8:34 PM,0.0,9.02,24,Good
2025-06-12 04:25 AM,Clear sky,66.67,67.26,90,63.41,69.35,7.7,220,SW,Light breeze,0,5:42 AM,8:34 PM,0.0,9.02,24,Good
2025-06-12 05:19 AM,Mist,65.7,66.15,89,62.78,68.34,0.0,0,N,Calm,0,5:42 AM,8:34 PM,0.0,9.02,24,Good
2025-06-12 06:20 AM,Mist,64.87,65.28,90,61.77,67.51,0.0,0,N,Calm,0,5:42 AM,8:34 PM,0.0,9.02,24,Good
2025-06-12 07:16 AM,Clear sky,66.49,67.06,90,63.57,69.64,2.26,232,SW,Light air,0,5:42 AM,8:34 PM,0.0,9.02,25,Good
2025-06-12 08:38 AM,Few clouds,74.61,75.52,80,71.71,77.67,20.62,180,S,Fresh breeze,20,5:42 AM,8:34 PM,0.0,9.02,28,Good
2025-06-12 09:32 AM,Clear sky,79.23,79.23,69,76.17,82.26,10.31,270,W,Gentle breeze,0,5:42 AM,8:34 PM,0.0,9.02,30,Good
2025-06-12 10:19 AM,Clear sky,81.9,84.27,60,78.78,84.65,10.31,260,W,Gentle breeze,0,5:42 AM,8:34 PM,0.0,9.02,30,Good
2025-06-12 11:20 AM,Broken clouds,84.43,86.9,55,81.93,86.67,15.46,290,WNW,Moderate breeze,75,5:42 AM,8:34 PM,0.0,9.02,32,Good
2025-06-12 12:23 PM,Broken clouds,86.95,89.67,51,84.18,89.26,12.86,0,N,Gentle breeze,75,5:42 AM,8:34 PM,0.0,9.02,29,Good
2025-06-12 01:17 PM,Broken clouds,88.93,91.13,46,86.07,91.53,12.86,100,E,Gentle breeze,75,5:42 AM,8:34 PM,0.0,9.02,25,Good
2025-06-12 02:26 PM,Broken clouds,90.12,92.3,44,87.08,92.66,10.31,290,WNW,Gentle breeze,75,5:42 AM,8:34 PM,0.0,9.02,24,Good
2025-06-12 03:14 PM,Broken clouds,91.02,92.23,40,87.91,93.65,23.17,250,WSW,Fresh breeze,75,5:42 AM,8:34 PM,0.0,9.02,23,Good
2025-06-12 04:21 PM,Broken clouds,90.95,92.48,41,87.78,93.63,20.62,210,SSW,Fresh breeze,75,5:42 AM,8:34 PM,0.0,9.02,23,Good
2025-06-12 05:18 PM,Clear sky,90.43,92.8,44,87.22,92.82,18.01,200,SSW,Moderate breeze,0,5:42 AM,8:34 PM,0.0,9.02,23,Good
2025-06-12 06:17 PM,Broken clouds,89.11,92.17,48,86.07,91.58,18.01,180,S,Moderate breeze,75,5:42 AM,8:34 PM,0.0,9.02,25,Good
2025-06-12 07:17 PM,Broken clouds,86.95,89.35,50,84.07,89.22,25.72,210,SSW,Strong breeze,75,5:42 AM,8:34 PM,0.0,9.02,27,Good
2025-06-12 09:37 PM,Broken clouds,78.04,78.75,68,74.37,81,18.01,190,S,Moderate breeze,75,5:42 AM,8:34 PM,0.0,9.23,31,Good
2025-06-12 11:16 PM,Broken clouds,74.77,75.47,75,71.26,77.56,18.01,180,S,Moderate breeze,75,5:42 AM,8:34 PM,0.0,9.23,30,Good
2025-06-13 12:26 AM,Broken clouds,73.76,74.5,78,69.78,76.55,12.86,180,S,Gentle breeze,75,5:42 AM,8:34 PM,0.0,9.23,25,Good
2025-06-13 01:18 AM,Broken clouds,72.93,73.69,80,69.1,75.52,12.86,190,S,Gentle breeze,75,5:42 AM,8:34 PM,0.0,9.23,22,Good
2025-06-13 02:28 AM,Broken clouds,71.4,72.1,82,68.09,74.52,12.86,190,S,Gentle breeze,75,5:42 AM,8:34 PM,0.0,9.57,20,Good
2025-06-13 03:18 AM,Broken clouds,70.39,71.04,83,67.23,73.53,10.31,180,S,Gentle breeze,75,5:42 AM,8:34 PM,0.0,9.57,19,Good
2025-06-13 04:25 AM,Broken clouds,69.17,69.84,86,66.24,72.52,10.31,200,SSW,Gentle breeze,75,5:42 AM,8:34 PM,0.0,9.57,18,Good
2025-06-13 05:20 AM,Broken clouds,68.4,69.03,87,65.23,71.64,10.31,180,S,Gentle breeze,75,5:42 AM,8:34 PM,0.0,9.57,18,Good
2025-06-13 06:20 AM,Mist,68.09,68.77,89,65.08,70.68,10.31,190,S,Gentle breeze,75,5:42 AM,8:34 PM,0.0,9.57,18,Good
2025-06-13 07:16 AM,Broken clouds,69.51,70.3,88,66.54,72.48,10.31,190,S,Gentle breeze,75,5:42 AM,8:34 PM,0.0,9.57,18,Good
2025-06-13 08:38 AM,Broken clouds,74.84,75.83,81,72.23,78.58,7.7,170,S,Light breeze,75,5:42 AM,8:34 PM,0.0,9.57,18,Good
2025-06-13 09:30 AM,Haze,78.53,79.66,76,75.94,81.48,10.31,160,SSE,Gentle breeze,75,5:42 AM,8:34 PM,0.0,9.57,21,Good
2025-06-13 10:18 AM,Scattered clouds,81.75,85.98,70,79.41,84.58,10.31,170,S,Gentle breeze,40,5:42 AM,8:34 PM,0.0,9.57,21,Good
2025-06-13 11:20 AM,Clear sky,85.35,90.9,63,81.93,88.27,6.71,169,S,Light breeze,0,5:42 AM,8:34 PM,0.0,9.57,21,Good
2025-06-13 12:23 PM,Scattered clouds,88.68,94.75,56,84.78,90.36,12.86,90,E,Gentle breeze,40,5:42 AM,8:34 PM,0.0,9.57,21,Good
2025-06-13 01:16 PM,Broken clouds,89.2,94.87,54,86.09,91.85,18.01,180,S,Moderate breeze,75,5:42 AM,8:34 PM,0.0,9.57,17,Good
2025-06-13 02:26 PM,Broken clouds,90.39,96.3,52,87.1,92.95,18.01,170,S,Moderate breeze,75,5:42 AM,8:34 PM,0.0,9.57,13,Good
2025-06-13 03:14 PM,Broken clouds,89.94,96.37,54,87.1,92.35,20.62,190,S,Fresh breeze,75,5:42 AM,8:34 PM,0.0,9.57,10,Good
2025-06-13 04:20 PM,Broken clouds,88.86,96.06,58,86.02,91.94,23.17,170,S,Fresh breeze,75,5:42 AM,8:34 PM,0.0,9.57,8,Good
2025-06-13 05:18 PM,Broken clouds,87.19,94.3,62,84.85,90,20.62,110,ESE,Fresh breeze,75,5:42 AM,8:34 PM,0.0,9.57,7,Good
2025-06-13 06:17 PM,Broken clouds,84.27,89.76,66,81.41,87.66,43.78,50,NE,Gale,75,5:42 AM,8:34 PM,0.0,9.57,7,Good
2025-06-13 07:18 PM,Broken clouds,81.32,85.75,73,78.08,83.55,33.49,100,E,Near gale,75,5:42 AM,8:34 PM,0.0,9.57,7,Good
2025-06-13 09:26 PM,Mist,72.03,73.11,89,70.41,74.37,18.01,360,N,Moderate breeze,100,5:42 AM,8:34 PM,0.0,9.84,6,Good
2025-06-13 11:11 PM,Overcast clouds,71.28,72.34,90,70.09,72.48,12.86,180,S,Gentle breeze,100,5:42 AM,8:34 PM,0.0,9.84,6,Good
2025-06-14 12:22 AM,Broken clouds,71.26,72.32,90,69.55,72.66,7.7,0,N,Light breeze,75,5:42 AM,8:35 PM,0.0,9.84,6,Good
2025-06-14 01:18 AM,Broken clouds,71.1,72.18,91,69.55,72.57,7.7,130,SE,Light breeze,75,5:42 AM,8:35 PM,0.0,9.84,6,Good
2025-06-14 02:25 AM,Broken clouds,70.93,72,91,69.1,72.48,12.86,190,S,Gentle breeze,75,5:42 AM,8:35 PM,0.0,9.78,6,Good
2025-06-14 03:16 AM,Broken clouds,70.88,71.94,91,69.1,72.27,12.86,210,SSW,Gentle breeze,75,5:42 AM,8:35 PM,0.0,9.78,7,Good
2025-06-14 04:22 AM,Broken clouds,70.93,72,91,69.1,72.32,7.7,220,SW,Light breeze,75,5:42 AM,8:35 PM,0.0,9.78,8,Good
2025-06-14 05:19 AM,Broken clouds,70.36,71.33,90,69.1,72.16,0.0,0,N,Calm,75,5:42 AM,8:35 PM,0.0,9.78,9,Good
2025-06-14 06:18 AM,Broken clouds,70.16,71.11,90,69.08,71.64,0.0,0,N,Calm,75,5:42 AM,8:35 PM,0.0,9.78,10,Good
2025-06-14 07:14 AM,Broken clouds,71.02,72.01,89,69.35,72.57,0.0,0,N,Calm,75,5:42 AM,8:35 PM,0.0,9.78,11,Good
2025-06-14 08:34 AM,Overcast clouds,72.95,74.08,88,71.1,75.58,10.31,190,S,Gentle breeze,100,5:42 AM,8:35 PM,0.0,9.78,11,Good
2025-06-14 09:26 AM,Overcast clouds,73.92,75.06,86,71.92,76.21,7.7,160,SSE,Light breeze,100,5:42 AM,8:35 PM,0.0,9.78,9,Good
2025-06-14 10:15 AM,Overcast clouds,74.64,75.9,87,72.93,77.02,10.31,170,S,Gentle breeze,100,5:42 AM,8:35 PM,0.0,9.78,10,Good
2025-06-14 11:17 AM,Overcast clouds,77,78.44,86,74.55,79.95,10.31,160,SSE,Gentle breeze,100,5:42 AM,8:35 PM,0.0,9.78,11,Good
2025-06-14 12:21 PM,Overcast clouds,77.85,79.23,83,75.92,81,12.86,140,SE,Gentle breeze,100,5:42 AM,8:35 PM,0.0,9.78,11,Good
2025-06-14 01:15 PM,Overcast clouds,79.83,79.83,79,77.41,82.89,10.31,60,ENE,Gentle breeze,100,5:42 AM,8:35 PM,0.0,9.78,11,Good
2025-06-14 02:23 PM,Overcast clouds,82.51,88.16,73,79.56,84.31,12.86,300,WNW,Gentle breeze,100,5:42 AM,8:35 PM,0.0,9.78,11,Good
2025-06-14 03:13 PM,Overcast clouds,83.28,89.55,72,80.56,86,10.31,160,SSE,Gentle breeze,100,5:42 AM,8:35 PM,0.0,9.78,11,Good
2025-06-14 04:18 PM,Overcast clouds,83.5,89.71,71,81.09,85.95,7.7,40,NE,Light breeze,100,5:42 AM,8:35 PM,0.0,9.78,11,Good
2025-06-14 05:16 PM,Overcast clouds,83.12,89.19,72,80.08,85.35,15.46,90,E,Moderate breeze,100,5:42 AM,8:35 PM,0.0,9.78,11,Good
2025-06-14 06:17 PM,Mist,80.6,85.53,80,78.08,82.24,25.72,90,E,Strong breeze,100,5:42 AM,8:35 PM,0.49,9.78,11,Good
2025-06-14 07:18 PM,Mist,77.67,79.09,84,75.33,79.68,25.72,100,E,Strong breeze,100,5:42 AM,8:35 PM,0.0,9.78,11,Good
2025-06-14 09:45 PM,Haze,73.72,74.89,87,71.58,75.52,18.01,70,ENE,Moderate breeze,100,5:42 AM,8:35 PM,0.0,9.54,13,Good
2025-06-14 11:23 PM,Mist,72.25,73.4,90,70.09,74.16,18.01,90,E,Moderate breeze,100,5:42 AM,8:35 PM,1.83,9.54,14,Good
2025-06-15 12:28 AM,Very heavy rain,70.88,71.94,91,68.85,73.26,20.62,110,ESE,Fresh breeze,100,5:42 AM,8:35 PM,18.93,9.54,14,Good
2025-06-15 01:18 AM,Thunderstorm,70.02,70.99,91,68.09,72.32,12.86,80,E,Gentle breeze,100,5:42 AM,8:35 PM,23.28,9.54,14,Good
2025-06-15 02:25 AM,Overcast clouds,68.94,69.85,92,67.08,71.33,18.01,80,E,Moderate breeze,100,5:42 AM,8:35 PM,0.0,9.28,14,Good
2025-06-15 03:17 AM,Overcast clouds,68.02,68.79,91,65.5,70.52,23.17,60,ENE,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.28,14,Good
2025-06-15 04:22 AM,Light intensity drizzle,66.29,66.94,92,64.33,68.67,30.87,90,E,Strong breeze,100,5:42 AM,8:35 PM,0.0,9.28,14,Good
2025-06-15 05:18 AM,Mist,65.32,65.88,92,63.7,67.32,23.17,80,E,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.28,15,Good
2025-06-15 06:19 AM,Mist,64.92,65.44,92,63.21,66.65,20.62,90,E,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.28,15,Good
2025-06-15 07:14 AM,Mist,64.8,65.3,92,63.09,66.65,20.62,80,E,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.28,16,Good
2025-06-15 08:35 AM,Mist,64.74,65.25,92,62.85,66.63,23.17,60,ENE,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.28,16,Good
2025-06-15 09:26 AM,Overcast clouds,64.31,64.76,92,62.85,66.33,25.72,80,E,Strong breeze,100,5:42 AM,8:35 PM,0.0,9.28,16,Good
2025-06-15 10:15 AM,Overcast clouds,64.4,64.87,92,63.07,66.33,25.72,80,E,Strong breeze,100,5:42 AM,8:35 PM,0.0,9.28,15,Good
2025-06-15 11:17 AM,Mist,64.71,65.19,92,63.09,66.63,20.62,100,E,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.28,14,Good
2025-06-15 12:21 PM,Overcast clouds,65.34,65.84,91,63.21,67.62,20.62,70,ENE,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.28,13,Good
2025-06-15 01:15 PM,Overcast clouds,65.55,66.04,90,64.08,68.25,15.46,20,NNE,Moderate breeze,100,5:42 AM,8:35 PM,0.0,9.28,13,Good
2025-06-15 02:24 PM,Overcast clouds,66.07,66.56,89,64.22,68.63,12.86,60,ENE,Gentle breeze,100,5:42 AM,8:35 PM,0.0,9.28,12,Good
2025-06-15 03:14 PM,Overcast clouds,66.74,67.3,89,65.08,69.24,20.62,40,NE,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.28,11,Good
2025-06-15 04:19 PM,Overcast clouds,66.63,67.17,89,65.08,69.01,23.17,70,ENE,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.28,11,Good
2025-06-15 05:16 PM,Overcast clouds,66.49,67.03,89,65.08,68.25,15.46,60,ENE,Moderate breeze,100,5:42 AM,8:35 PM,0.0,9.28,12,Good
2025-06-15 06:17 PM,Overcast clouds,66.16,66.7,90,64.85,67.28,20.62,50,NE,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.28,12,Good
2025-06-15 07:17 PM,Overcast clouds,65.98,66.51,90,64.22,67.26,25.72,60,ENE,Strong breeze,100,5:42 AM,8:35 PM,0.0,9.28,12,Good
2025-06-15 09:40 PM,Heavy intensity rain,65.12,65.66,92,63.84,66.25,28.32,50,NE,Strong breeze,100,5:42 AM,8:35 PM,9.99,9.78,12,Good
2025-06-15 11:20 PM,Light rain,64.36,64.78,91,63.21,65.37,25.72,70,ENE,Strong breeze,100,5:42 AM,8:35 PM,0.33,9.78,11,Good
2025-06-16 12:31 AM,Overcast clouds,63.75,64.15,92,62.22,65.25,23.17,70,ENE,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.78,11,Good
2025-06-16 01:20 AM,Light rain,63.37,63.73,92,62.1,64.51,20.62,50,NE,Fresh breeze,100,5:42 AM,8:35 PM,0.65,9.78,11,Good
2025-06-16 02:29 AM,Moderate rain,63.07,63.39,92,62.08,64.51,25.72,60,ENE,Strong breeze,100,5:42 AM,8:35 PM,2.37,9.5,11,Good
2025-06-16 03:20 AM,Heavy intensity rain,62.85,63.16,92,61.32,64.51,18.01,30,NNE,Moderate breeze,100,5:42 AM,8:35 PM,7.49,9.5,11,Good
2025-06-16 04:27 AM,Mist,62.29,62.55,92,61.09,63.57,25.72,40,NE,Strong breeze,100,5:42 AM,8:35 PM,0.0,9.5,11,Good
2025-06-16 05:22 AM,Overcast clouds,62.2,62.46,92,61.09,63.57,18.01,50,NE,Moderate breeze,100,5:42 AM,8:35 PM,0.0,9.5,11,Good
2025-06-16 06:21 AM,Mist,61.99,62.2,92,60.85,63.57,23.17,60,ENE,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.5,10,Good
2025-06-16 07:16 AM,Light intensity drizzle,61.99,62.2,92,60.85,63.57,20.62,20,NNE,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.5,9,Good
2025-06-16 08:39 AM,Light intensity drizzle,62.29,62.55,92,61.09,63.57,15.46,30,NNE,Moderate breeze,100,5:42 AM,8:35 PM,0.0,9.5,7,Good
2025-06-16 09:33 AM,Light intensity drizzle,62.55,62.82,92,61.32,63.63,20.62,30,NNE,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.5,11,Good
2025-06-16 10:19 AM,Light intensity drizzle,62.96,63.28,92,61.32,64.42,20.62,30,NNE,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.5,11,Good
2025-06-16 11:20 AM,Mist,63.43,63.75,91,62.22,64.62,20.62,20,NNE,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.5,12,Good
2025-06-16 12:24 PM,Mist,64.36,64.78,91,62.85,66.25,15.46,40,NE,Moderate breeze,100,5:42 AM,8:35 PM,0.0,9.5,12,Good
2025-06-16 01:17 PM,Light intensity drizzle,64.99,65.46,91,63.23,66.31,12.86,40,NE,Gentle breeze,100,5:42 AM,8:35 PM,0.0,9.5,14,Good
2025-06-16 02:27 PM,Light intensity drizzle,65.62,66.16,91,64.22,67.24,15.46,40,NE,Moderate breeze,100,5:42 AM,8:35 PM,0.0,9.5,16,Good
2025-06-16 03:14 PM,Overcast clouds,66,66.58,91,64.22,67.91,12.86,360,N,Gentle breeze,100,5:42 AM,8:35 PM,0.0,9.5,17,Good
2025-06-16 04:21 PM,Mist,66.07,66.65,91,65.08,68.02,15.46,20,NNE,Moderate breeze,100,5:42 AM,8:35 PM,0.0,9.5,16,Good
2025-06-16 05:17 PM,Mist,66.45,67.08,91,65.08,68.25,20.62,50,NE,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.5,16,Good
2025-06-16 06:18 PM,Mist,66.15,66.74,91,65.07,68.02,20.62,60,ENE,Fresh breeze,100,5:42 AM,8:35 PM,0.0,9.5,15,Good
2025-06-16 07:17 PM,Light rain,66.13,66.72,91,65.08,67.66,15.46,60,ENE,Moderate breeze,100,5:42 AM,8:35 PM,0.13,9.5,16,Good
2025-06-16 09:38 PM,Mist,65.57,66.15,92,64.22,67.17,10.31,50,NE,Gentle breeze,100,5:42 AM,8:35 PM,0.0,9.98,18,Good
2025-06-16 11:17 PM,Light intensity drizzle,65.8,66.42,92,64.22,67.24,7.7,10,N,Light breeze,100,5:42 AM,8:35 PM,0.0,9.98,19,Good
2025-06-17 12:27 AM,Mist,65.95,66.56,92,64.94,67.24,2.26,105,ESE,Light air,100,5:42 AM,8:36 PM,0.0,9.98,19,Good
2025-06-17 01:18 AM,Light intensity drizzle,66.2,66.85,92,65.08,67.32,12.86,60,ENE,Gentle breeze,100,5:42 AM,8:36 PM,0.0,9.98,20,Good
2025-06-17 02:28 AM,Light intensity drizzle,66.27,66.92,92,65.08,67.32,7.7,110,ESE,Light breeze,100,5:42 AM,8:36 PM,0.0,9.85,19,Good
2025-06-17 03:18 AM,Light intensity drizzle,66.34,67.01,92,65.08,67.32,12.86,80,E,Gentle breeze,100,5:42 AM,8:36 PM,0.0,9.85,19,Good
2025-06-17 04:26 AM,Mist,66.31,66.96,92,65.08,67.32,7.7,80,E,Light breeze,100,5:42 AM,8:36 PM,0.25,9.85,18,Good
2025-06-17 05:21 AM,Mist,66.31,66.96,92,65.08,67.66,10.31,120,ESE,Gentle breeze,100,5:42 AM,8:36 PM,0.0,9.85,17,Good
2025-06-17 06:20 AM,Light intensity drizzle,66.25,66.9,92,65.08,67.66,12.86,130,SE,Gentle breeze,100,5:42 AM,8:36 PM,0.0,9.85,16,Good
2025-06-17 07:16 AM,Mist,66.69,67.37,92,65.21,68.25,2.26,91,E,Light air,100,5:42 AM,8:36 PM,0.0,9.85,16,Good
2025-06-17 08:39 AM,Mist,67.41,68.16,92,66.09,68.97,10.31,110,ESE,Gentle breeze,100,5:42 AM,8:36 PM,0.0,9.85,15,Good
2025-06-17 09:31 AM,Mist,68.5,69.39,92,67.08,70.25,7.7,140,SE,Light breeze,100,5:42 AM,8:36 PM,0.0,9.85,15,Good
2025-06-17 10:19 AM,Overcast clouds,69.62,70.61,92,68.09,71.71,7.7,100,E,Light breeze,100,5:42 AM,8:36 PM,0.0,9.85,15,Good
2025-06-17 11:21 AM,Overcast clouds,71.15,72.19,90,69.22,73.42,15.46,190,S,Moderate breeze,100,5:42 AM,8:36 PM,0.0,9.85,14,Good
2025-06-17 12:25 PM,Overcast clouds,72.93,74.1,89,70.39,75.25,12.86,170,S,Gentle breeze,100,5:42 AM,8:36 PM,0.0,9.85,13,Good
2025-06-17 01:17 PM,Overcast clouds,74.25,75.45,87,71.85,76.59,10.31,110,ESE,Gentle breeze,100,5:42 AM,8:36 PM,0.0,9.85,14,Good
2025-06-17 02:27 PM,Overcast clouds,75.99,77.58,91,73.33,78.55,20.62,170,S,Fresh breeze,100,5:42 AM,8:36 PM,0.0,9.85,16,Good
2025-06-17 03:15 PM,Overcast clouds,77.31,78.78,86,74.34,79.27,18.01,180,S,Moderate breeze,100,5:42 AM,8:36 PM,0.0,9.85,19,Good
2025-06-17 04:20 PM,Overcast clouds,77.63,79.18,87,75.18,79.25,18.01,180,S,Moderate breeze,100,5:42 AM,8:36 PM,0.0,9.85,19,Good
2025-06-17 05:18 PM,Overcast clouds,78.04,79.65,87,75.18,80.26,15.46,170,S,Moderate breeze,100,5:42 AM,8:36 PM,0.0,9.85,19,Good
2025-06-17 06:17 PM,Broken clouds,77.56,78.96,84,74.84,79.77,15.46,180,S,Moderate breeze,75,5:42 AM,8:36 PM,0.0,9.85,19,Good
2025-06-17 07:17 PM,Broken clouds,77.95,79.45,85,74.84,80.15,15.46,170,S,Moderate breeze,75,5:42 AM,8:36 PM,0.0,9.85,19,Good
2025-06-17 09:36 PM,Broken clouds,75.02,76.35,88,72.7,76.66,12.86,140,SE,Gentle breeze,75,5:42 AM,8:36 PM,0.0,10.82,19,Good
2025-06-17 11:15 PM,Overcast clouds,74.35,75.67,89,72.32,75.65,15.46,160,SSE,Moderate breeze,100,5:42 AM,8:36 PM,0.0,10.82,21,Good
2025-06-18 12:27 AM,Overcast clouds,74.3,75.61,89,72.27,75.52,15.46,180,S,Moderate breeze,100,5:42 AM,8:36 PM,0.0,10.82,22,Good
2025-06-18 01:18 AM,Overcast clouds,74.19,75.54,90,72.27,75.25,10.31,180,S,Gentle breeze,100,5:42 AM,8:36 PM,0.0,10.82,24,Good
2025-06-18 02:28 AM,Mist,74.08,75.42,90,72.32,75.31,15.46,170,S,Moderate breeze,100,5:42 AM,8:36 PM,0.0,10.45,25,Good
2025-06-18 03:18 AM,Mist,73.92,75.24,90,72.23,75.31,12.86,170,S,Gentle breeze,100,5:42 AM,8:36 PM,0.0,10.45,25,Good
